Province,Year,Gender,Age_Group,IM,Condition_Alcohol,Count,Total_Days,Acute_Days,ALC_Days,Cost,AAF_Total,AAF_Sensitivity,AA_Count,AA_Total_Days,AA_Acute_Days,AA_ALC_Days,AA_Cost
11:YT,2010,Female,35-64,(2).(3),Colorectal cancer,3.308206569,30.00557117,30.00557117,0,48599.39153,0.06864,0.06864,0.227075299,2.059582405,2.059582405,0,3335.862234
11:YT,2010,Female,35-64,(2).(4),Liver cancer,0,0,0,0,0,0.259125,0.259073,0,0,0,0,0
11:YT,2010,Female,35-64,(2).(5),Pancreatic cancer,1.154103285,25.77497336,25.77497336,0,35167.87253,0.056074,0.056074,0.064715188,1.445305856,1.445305856,0,1972.003284
11:YT,2010,Female,35-64,(2).(6),Laryngeal cancer,0,0,0,0,0,0.311569,0.311569,0,0,0,0,0
11:YT,2010,Female,35-64,(2).(7),Breast cancer,13.6940219,37.85258211,37.85258211,0,100636.7656,0.232953,0.232953,3.190063483,8.817872561,8.817872561,0,23443.63646
11:YT,2010,Female,35-64,(3).(1),Diabetes,7.770516423,44.54660401,44.54660401,0,69567.10298,-0.19401,-0.19401,-1.507557891,-8.642486644,-8.642486644,0,-13496.71365
11:YT,2010,Female,35-64,(3).(2),Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(4).(1),Alcoholic psychoses,25.41791473,64.70014659,64.70014659,0,95947.47054,1,1,25.41791473,64.70014659,64.70014659,0,95947.47054
11:YT,2010,Female,35-64,(4).(2),Alcohol abuse,3.23500733,5.545726851,5.545726851,0,12312.55778,1,1,3.23500733,5.545726851,5.545726851,0,12312.55778
11:YT,2010,Female,35-64,(4).(3),Alcohol dependence,2.310719521,5.083582946,5.083582946,0,6732.117171,1,1,2.310719521,5.083582946,5.083582946,0,6732.117171
11:YT,2010,Female,35-64,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(4).(5),Epilepsy,2.308206569,4.231712043,4.231712043,0,12755.5789,0.285414,0.285414,0.65879447,1.207789861,1.207789861,0,3640.620797
11:YT,2010,Female,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(5).(1),Hypertension,1.154103285,1.154103285,1.154103285,0,4893.720614,0.185568,0.185568,0.214164638,0.214164638,0.214164638,0,908.1179469
11:YT,2010,Female,35-64,(5).(2),Ischaemic heart disease,15.23282628,60.85258211,60.85258211,0,115040.6646,-0.01989,-0.01989,-0.302980915,-1.210357858,-1.210357858,0,-2288.15882
11:YT,2010,Female,35-64,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,6.770516423,12.6940219,12.6940219,0,33397.21868,0.123766,0.123766,0.837959736,1.571088314,1.571088314,0,4133.440167
11:YT,2010,Female,35-64,(5).(5),Haemorrhagic stroke,3.154103285,20.15410328,20.15410328,0,66245.79909,0.078918,0.078918,0.248915523,1.590521523,1.590521523,0,5227.985973
11:YT,2010,Female,35-64,(5).(6),Ischaemic stroke,3.308206569,30.92796241,30.92796241,0,51595.04812,0.013968,0.013968,0.046209029,0.432001779,0.432001779,0,720.6796322
11:YT,2010,Female,35-64,(5).(7),Oesophageal varices,0.384701095,5.770516423,5.770516423,0,6683.994058,0.691846,0.691846,0.266153914,3.992308705,3.992308705,0,4624.294553
11:YT,2010,Female,35-64,(6).(1),Alcoholic gastritis,1.386431713,1.386431713,1.386431713,0,5724.569378,1,1,1.386431713,1.386431713,1.386431713,0,5724.569378
11:YT,2010,Female,35-64,(6).(2),Liver cirrhosis,4.231712043,79.63312664,66.16858832,13.46453832,98772.43389,0.691846,0.691846,2.92769305,55.09386013,45.77847315,9.315386978,68335.3133
11:YT,2010,Female,35-64,(6).(3),Acute pancreatitis,4.231712043,23.85146788,23.85146788,0,38170.84096,0.434843,0.434843,1.84013036,10.37164385,10.37164385,0,16598.323
11:YT,2010,Female,35-64,(6).(4),Chronic pancreatitis,3.692907664,28.6186416,28.6186416,0,35409.98076,0.495541,0.495541,1.829987157,14.18171028,14.18171028,0,17547.09728
11:YT,2010,Female,35-64,(6).(5),Alcohol-induced pancreatitis,0.924287808,4.159295138,4.159295138,0,4925.658577,1,1,0.924287808,4.159295138,4.159295138,0,4925.658577
11:YT,2010,Female,35-64,(7).(1),Motor vehicle collisions,3.923505474,28.00222847,28.00222847,0,46890.22719,0.114333283,0.114333283,0.448587262,3.201586712,3.201586712,0,5361.113615
11:YT,2010,Female,35-64,(8).(1),Falls,29.6973646,132.0965507,132.0965507,0,213344.1447,0.209164,0.209164,6.211619568,27.62984294,27.62984294,0,44623.91469
11:YT,2010,Female,35-64,(8).(2),Drowning,0.384701095,1.154103285,1.154103285,0,1093.664896,0.209164,0.209164,0.08046562,0.241396859,0.241396859,0,228.7553243
11:YT,2010,Female,35-64,(8).(3),Fires,0,0,0,0,0,0.209164,0.209164,0,0,0,0,0
11:YT,2010,Female,35-64,(8).(4),Accidental poisoning by substances other than alcohol,3.847010949,7.694021897,7.694021897,0,16610.30553,0.209164,0.209164,0.804656198,1.609312396,1.609312396,0,3474.277947
11:YT,2010,Female,35-64,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(8).(6),Other unintentional injuries,11.6940219,48.85146788,48.85146788,0,94703.00687,0.209164,0.209164,2.445968396,10.21796843,10.21796843,0,19808.45973
11:YT,2010,Female,35-64,(9).(1),Intentional self-poisoning by substances other than alcohol,13.46453832,38.08540839,38.08540839,0,66586.53539,0.252264,0.252264,3.396618295,9.607577462,9.607577462,0,16797.38576
11:YT,2010,Female,35-64,(9).(2).(1),Intentional self-poisoning by alcohol,0.462143904,0.462143904,0.462143904,0,1343.949458,1,1,0.462143904,0.462143904,0.462143904,0,1343.949458
11:YT,2010,Female,35-64,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(9).(3),Other intentional self-harm,2.308206569,10.38692956,10.38692956,0,15466.60284,0.252264,0.252264,0.582277422,2.620248399,2.620248399,0,3901.667098
11:YT,2010,Female,35-64,(9).(4),Assault / homicide,7.694021897,13.46453832,13.46453832,0,36242.10063,0.252264,0.252264,1.94092474,3.396618295,3.396618295,0,9142.577273
11:YT,2010,Female,35-64,(9).(5),Other intentional injury,0,0,0,0,0,0.252264,0.252264,0,0,0,0,0
11:YT,2010,Female,35-64,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,35-64,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(1).(1),Tuberculosis,1.369200395,25.10200724,25.10200724,0,16738.70659,0.286704,0.286704,0.39255523,7.196845884,7.196845884,0,4799.054133
11:YT,2010,Female,65+,(1).(2),HIV,0,0,0,0,0,0.03493,0.03493,0,0,0,0,0
11:YT,2010,Female,65+,(1).(3),Lower respiratory tract infections,14.60480421,89.4544258,86.25962488,3.194800921,110719.7269,0.057371,0.057371,0.837892222,5.132089862,4.948800939,0.183288924,6352.10145
11:YT,2010,Female,65+,(2).(1),Oral cavity and pharynx cancer,0.456400132,5.020401448,5.020401448,0,2194.740239,0.37194,0.37194,0.169753465,1.867288115,1.867288115,0,816.3116845
11:YT,2010,Female,65+,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.386691,0.386691,0,0,0,0,0
11:YT,2010,Female,65+,(2).(3),Colorectal cancer,3.194800921,31.49160908,31.49160908,0,58643.52482,0.049018,0.049018,0.156602752,1.543655694,1.543655694,0,2874.5883
11:YT,2010,Female,65+,(2).(4),Liver cancer,0,0,0,0,0,0.321359,0.321338,0,0,0,0,0
11:YT,2010,Female,65+,(2).(5),Pancreatic cancer,1.369200395,8.215202369,8.215202369,0,10859.75574,0.051864,0.051864,0.071012209,0.426073256,0.426073256,0,563.230372
11:YT,2010,Female,65+,(2).(6),Laryngeal cancer,0,0,0,0,0,0.219978,0.219978,0,0,0,0,0
11:YT,2010,Female,65+,(2).(7),Breast cancer,2.825600526,5.107601185,5.107601185,0,17845.47742,0.143816,0.143816,0.406366565,0.734554772,0.734554772,0,2566.46518
11:YT,2010,Female,65+,(3).(1),Diabetes,5.564001316,93.029615,90.029615,3,106238.9616,-0.08061,-0.08061,-0.448514146,-7.499117266,-7.257287266,-0.24183,-8563.922698
11:YT,2010,Female,65+,(3).(2),Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(4).(1),Alcoholic psychoses,2.103493505,4.732860387,4.732860387,0,8475.599861,1,1,2.103493505,4.732860387,4.732860387,0,8475.599861
11:YT,2010,Female,65+,(4).(2),Alcohol abuse,0.525873376,1.577620129,1.577620129,0,2517.733114,1,1,0.525873376,1.577620129,1.577620129,0,2517.733114
11:YT,2010,Female,65+,(4).(3),Alcohol dependence,1.051746753,8.939847398,8.939847398,0,5035.466228,1,1,1.051746753,8.939847398,8.939847398,0,5035.466228
11:YT,2010,Female,65+,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(4).(5),Epilepsy,0.456400132,0.912800263,0.912800263,0,1715.222984,0.173174,0.173174,0.079036636,0.158073273,0.158073273,0,297.0320251
11:YT,2010,Female,65+,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(5).(1),Hypertension,0.912800263,3.194800921,3.194800921,0,5524.171167,0.116491,0.116491,0.106333015,0.372165554,0.372165554,0,643.5162234
11:YT,2010,Female,65+,(5).(2),Ischaemic heart disease,13.41000329,72.0704179,72.0704179,0,113520.6955,-0.06641,-0.06641,-0.890558319,-4.786196453,-4.786196453,0,-7538.909388
11:YT,2010,Female,65+,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(5).(4),Atrial fibrillation and cardiac arrhythmia,7.758802238,35.59921027,35.59921027,0,47320.66224,0.073254,0.073254,0.568363299,2.607784549,2.607784549,0,3466.427792
11:YT,2010,Female,65+,(5).(5),Haemorrhagic stroke,5.282000658,61.42481079,61.42481079,0,98220.54012,0.083497,0.083497,0.441031209,5.128787427,5.128787427,0,8201.120438
11:YT,2010,Female,65+,(5).(6),Ischaemic stroke,7.302402106,115.4692333,74.39322145,41.07601185,115487.7826,-0.02626,-0.02626,-0.191761079,-3.032222066,-1.953565995,-1.078656071,-3032.709172
11:YT,2010,Female,65+,(5).(7),Oesophageal varices,0,0,0,0,0,0.635123,0.635123,0,0,0,0,0
11:YT,2010,Female,65+,(6).(1),Alcoholic gastritis,1.577620129,5.78460714,5.78460714,0,7244.075406,1,1,1.577620129,5.78460714,5.78460714,0,7244.075406
11:YT,2010,Female,65+,(6).(2),Liver cirrhosis,0,0,0,0,0,0.635123,0.635123,0,0,0,0,0
11:YT,2010,Female,65+,(6).(3),Acute pancreatitis,1.825600526,7.758802238,7.758802238,0,11058.0444,0.368074,0.368074,0.671956088,2.855813375,2.855813375,0,4070.178633
11:YT,2010,Female,65+,(6).(4),Chronic pancreatitis,0,0,0,0,0,0.433775,0.433775,0,0,0,0,0
11:YT,2010,Female,65+,(6).(5),Alcohol-induced pancreatitis,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(7).(1),Motor vehicle collisions,2.282000658,49.29121422,49.29121422,0,57832.7906,0.069663226,0.069663226,0.158971528,3.433784996,3.433784996,0,4028.818762
11:YT,2010,Female,65+,(8).(1),Falls,33.75320829,478.5301086,463.4689042,15.06120434,483403.232,0.093182,0.093182,3.145191455,44.59039258,43.18695944,1.403433143,45044.47997
11:YT,2010,Female,65+,(8).(2),Drowning,0,0,0,0,0,0.093182,0.093182,0,0,0,0,0
11:YT,2010,Female,65+,(8).(3),Fires,0,0,0,0,0,0.093182,0.093182,0,0,0,0,0
11:YT,2010,Female,65+,(8).(4),Accidental poisoning by substances other than alcohol,1.825600526,5.933201711,5.933201711,0,9604.186249,0.093182,0.093182,0.170113108,0.552867602,0.552867602,0,894.9372831
11:YT,2010,Female,65+,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(8).(6),Other unintentional injuries,3.282000658,12.95360316,12.95360316,0,21528.81509,0.093182,0.093182,0.305823385,1.20704265,1.20704265,0,2006.098048
11:YT,2010,Female,65+,(9).(1),Intentional self-poisoning by substances other than alcohol,0,0,0,0,0,0.109847,0.109847,0,0,0,0,0
11:YT,2010,Female,65+,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(9).(3),Other intentional self-harm,0,0,0,0,0,0.109847,0.109847,0,0,0,0,0
11:YT,2010,Female,65+,(9).(4),Assault / homicide,0.912800263,10.49720303,10.49720303,0,12053.23629,0.109847,0.109847,0.100268371,1.153086261,1.153086261,0,1324.011847
11:YT,2010,Female,65+,(9).(5),Other intentional injury,0,0,0,0,0,0.109847,0.109847,0,0,0,0,0
11:YT,2010,Female,65+,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Female,65+,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(1).(1),Tuberculosis,4.291091048,48.00658109,48.00658109,0,50811.58685,0.670084,0.670084,2.875391453,32.16844189,32.16844189,0,34048.03137
11:YT,2010,Male,15-34,(1).(2),HIV,0.26819319,0.536386381,0.536386381,0,1993.927706,0.105995,0.105995,0.028427137,0.056854274,0.056854274,0,211.3463672
11:YT,2010,Male,15-34,(1).(3),Lower respiratory tract infections,2.413738714,16.62797781,16.62797781,0,28009.87633,0.183468,0.183468,0.442843814,3.050701833,3.050701833,0,5138.915991
11:YT,2010,Male,15-34,(2).(1),Oral cavity and pharynx cancer,0,0,0,0,0,0.718381,0.718381,0,0,0,0,0
11:YT,2010,Male,15-34,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.689406,0.689406,0,0,0,0,0
11:YT,2010,Male,15-34,(2).(3),Colorectal cancer,0.536386381,3.754704667,3.754704667,0,4961.19453,0.300754,0.300754,0.16132035,1.129242447,1.129242447,0,1492.0991
11:YT,2010,Male,15-34,(2).(4),Liver cancer,0,0,0,0,0,0.246423,0.246271,0,0,0,0,0
11:YT,2010,Male,15-34,(2).(5),Pancreatic cancer,0,0,0,0,0,0.105535,0.105535,0,0,0,0,0
11:YT,2010,Male,15-34,(2).(6),Laryngeal cancer,0,0,0,0,0,0.480098,0.480098,0,0,0,0,0
11:YT,2010,Male,15-34,(2).(7),Breast cancer,0,0,0,0,0,0,0,0,0,0,0,0
11:YT,2010,Male,15-34,(3).(1),Diabetes,1.072772762,6.704829762,6.704829762,0,6508.441865,0.041275,0.041155,0.044278696,0.276741848,0.276741848,0,268.635938
11:YT,2010,Male,15-34,(3).(2),Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(4).(1),Alcoholic psychoses,14.3008358,18.1376454,18.1376454,0,40959.03612,1,1,14.3008358,18.1376454,18.1376454,0,40959.03612
11:YT,2010,Male,15-34,(4).(2),Alcohol abuse,2.441606112,4.883212224,4.883212224,0,10944.81604,1,1,2.441606112,4.883212224,4.883212224,0,10944.81604
11:YT,2010,Male,15-34,(4).(3),Alcohol dependence,2.441606112,8.371220955,8.371220955,0,11455.70551,1,1,2.441606112,8.371220955,8.371220955,0,11455.70551
11:YT,2010,Male,15-34,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(4).(5),Epilepsy,2.413738714,5.363863809,5.363863809,0,10164.41829,0.477447,0.477447,1.152432308,2.560960684,2.560960684,0,4852.971019
11:YT,2010,Male,15-34,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(5).(1),Hypertension,0,0,0,0,0,0.280021,0.280021,0,0,0,0,0
11:YT,2010,Male,15-34,(5).(2),Ischaemic heart disease,0,0,0,0,0,0.07507,-0.11355,0,0,0,0,0
11:YT,2010,Male,15-34,(5).(3),Alcoholic cardiomypathy,0.348800873,0.348800873,0.348800873,0,1377.095007,1,1,0.348800873,0.348800873,0.348800873,0,1377.095007
11:YT,2010,Male,15-34,(5).(4),Atrial fibrillation and cardiac arrhythmia,0.26819319,0.26819319,0.26819319,0,1150.351772,0.222911,0.222911,0.059783212,0.059783212,0.059783212,0,256.4260639
11:YT,2010,Male,15-34,(5).(5),Haemorrhagic stroke,0,0,0,0,0,0.309999,0.309999,0,0,0,0,0
11:YT,2010,Male,15-34,(5).(6),Ischaemic stroke,0,0,0,0,0,0.083774,0.083774,0,0,0,0,0
11:YT,2010,Male,15-34,(5).(7),Oesophageal varices,0,0,0,0,0,0.653252,0.653252,0,0,0,0,0
11:YT,2010,Male,15-34,(6).(1),Alcoholic gastritis,0.348800873,0.697601746,0.697601746,0,1094.421826,1,1,0.348800873,0.697601746,0.697601746,0,1094.421826
11:YT,2010,Male,15-34,(6).(2),Liver cirrhosis,0,0,0,0,0,0.653252,0.653252,0,0,0,0,0
11:YT,2010,Male,15-34,(6).(3),Acute pancreatitis,1.536386381,16.14554552,16.14554552,0,11877.99986,0.520746,0.520746,0.800067062,8.407728249,8.407728249,0,6185.420914
11:YT,2010,Male,15-34,(6).(4),Chronic pancreatitis,0.804579571,1.877352333,1.877352333,0,3495.308481,0.678534,0.678534,0.545934595,1.273847388,1.273847388,0,2371.685645
11:YT,2010,Male,15-34,(6).(5),Alcohol-induced pancreatitis,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(7).(1),Motor vehicle collisions,5.681931905,57.97302295,54.97302295,3,165198.0633,0.259984275,0.259984275,1.477212947,15.07207434,14.29212152,0.779952825,42948.89873
11:YT,2010,Male,15-34,(8).(1),Falls,15.264114,39.65087567,39.65087567,0,92723.42471,0.326665,0.326665,4.9862518,12.9525533,12.9525533,0,30289.49753
11:YT,2010,Male,15-34,(8).(2),Drowning,0,0,0,0,0,0.326665,0.326665,0,0,0,0,0
11:YT,2010,Male,15-34,(8).(3),Fires,0.26819319,0.26819319,0.26819319,0,811.5384874,0.326665,0.326665,0.087609329,0.087609329,0.087609329,0,265.10122
11:YT,2010,Male,15-34,(8).(4),Accidental poisoning by substances other than alcohol,1.877352333,12.06869357,12.06869357,0,8244.204044,0.326665,0.326665,0.6132653,3.942419785,3.942419785,0,2693.092914
11:YT,2010,Male,15-34,(8).(5).(1),Accidental poisoning by alcohol,0.348800873,2.441606112,2.441606112,0,2020.789718,1,1,0.348800873,2.441606112,2.441606112,0,2020.789718
11:YT,2010,Male,15-34,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(8).(6),Other unintentional injuries,20.9460459,144.1938431,141.7801044,2.413738714,199820.6773,0.326665,0.326665,6.842340085,47.10308177,46.31459781,0.788483957,65274.42156
11:YT,2010,Male,15-34,(9).(1),Intentional self-poisoning by substances other than alcohol,7.241216143,39.424399,39.424399,0,41835.34086,0.378983,0.378983,2.744297817,14.94117701,14.94117701,0,15854.88299
11:YT,2010,Male,15-34,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(9).(2).(2),Intentional self-poisoning by NB alcohol,0.348800873,0.697601746,0.697601746,0,1044.661754,1,1,0.348800873,0.697601746,0.697601746,0,1044.661754
11:YT,2010,Male,15-34,(9).(3),Other intentional self-harm,2.950125095,8.313988905,8.313988905,0,17535.58924,0.378983,0.378983,1.118047259,3.150860457,3.150860457,0,6645.690217
11:YT,2010,Male,15-34,(9).(4),Assault / homicide,15.53230719,52.40558033,52.40558033,0,85897.51367,0.378983,0.378983,5.886480376,19.86082405,19.86082405,0,32553.69742
11:YT,2010,Male,15-34,(9).(5),Other intentional injury,0.26819319,0.536386381,0.536386381,0,2692.989403,0.378983,0.378983,0.10164066,0.20328132,0.20328132,0,1020.597203
11:YT,2010,Male,15-34,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,15-34,(A).(3),Fetal alcohol syndrome,0.697601746,1.744004366,1.744004366,0,4547.990552,1,1,0.697601746,1.744004366,1.744004366,0,4547.990552
11:YT,2010,Male,35-64,(1).(1),Tuberculosis,8.01497927,107.8379029,107.8379029,0,97160.74273,0.636278,0.636278,5.09975498,68.61488518,68.61488518,0,61821.24306
11:YT,2010,Male,35-64,(1).(2),HIV,3.092951719,109.6731309,109.6731309,0,211581.4133,0.093906,0.093906,0.290446724,10.29896503,10.29896503,0,19868.7642
11:YT,2010,Male,35-64,(1).(3),Lower respiratory tract infections,18.94449646,84.52159957,84.52159957,0,130250.9258,0.165031,0.165031,3.126429195,13.9486841,13.9486841,0,21495.44053
11:YT,2010,Male,35-64,(2).(1),Oral cavity and pharynx cancer,4.092951719,46.91453792,46.91453792,0,69752.91791,0.68999,0.68999,2.824095756,32.37056202,32.37056202,0,48128.81583
11:YT,2010,Male,35-64,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.662672,0.662672,0,0,0,0,0
11:YT,2010,Male,35-64,(2).(3),Colorectal cancer,7.100441353,66.1753377,66.1753377,0,104984.7436,0.331518,0.331518,2.353924117,21.9383156,21.9383156,0,34804.33224
11:YT,2010,Male,35-64,(2).(4),Liver cancer,2.457268958,47.88150328,47.88150328,0,48693.55658,0.255433,0.255305,0.627667582,12.23051603,12.23051603,0,12437.94124
11:YT,2010,Male,35-64,(2).(5),Pancreatic cancer,1.457268958,15.6656413,15.6656413,0,16792.92107,0.136326,0.136326,0.198663648,2.135634216,2.135634216,0,2289.311757
11:YT,2010,Male,35-64,(2).(6),Laryngeal cancer,1,8,8,0,2951.3992,0.452302,0.452302,0.452302,3.618416,3.618416,0,1334.923761
11:YT,2010,Male,35-64,(2).(7),Breast cancer,0,0,0,0,0,0,0,0,0,0,0,0
11:YT,2010,Male,35-64,(3).(1),Diabetes,7.922027551,85.42864785,74.13481343,11.29383443,108948.295,0.052681,0.052581,0.417340333,4.500466598,3.905496106,0.594970491,5739.505132
11:YT,2010,Male,35-64,(3).(2),Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,35-64,(4).(1),Alcoholic psychoses,56.21649096,150.8339927,150.8339927,0,259057.6881,1,1,56.21649096,150.8339927,150.8339927,0,259057.6881
11:YT,2010,Male,35-64,(4).(2),Alcohol abuse,4.867638988,12.83286642,12.83286642,0,25401.19392,1,1,4.867638988,12.83286642,12.83286642,0,25401.19392
11:YT,2010,Male,35-64,(4).(3),Alcohol dependence,7.522714799,18.58553068,18.58553068,0,40048.0546,1,1,7.522714799,18.58553068,18.58553068,0,40048.0546
11:YT,2010,Male,35-64,(4).(4),Degeneration of nervous system due to alcohol,0.442512635,5.310151623,5.310151623,0,11209.11857,1,1,0.442512635,5.310151623,5.310151623,0,11209.11857
11:YT,2010,Male,35-64,(4).(5),Epilepsy,6.193393072,19.67313093,19.67313093,0,35876.12333,0.442714,0.442714,2.741901821,8.709570489,8.709570489,0,15882.86206
11:YT,2010,Male,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,35-64,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
11:YT,2010,Male,35-64,(5).(1),Hypertension,3.821586198,11.00748963,11.00748963,0,16715.79027,0.260527,0.260527,0.995626387,2.867748252,2.867748252,0,4354.914691
11:YT,2010,Male,35-64,(5).(2),Ischaemic heart disease,45.95947573,172.7704962,172.7704962,0,339548.7482,0.053756,-0.11929,2.470597577,9.287450793,9.287450793,0,18252.78251
11:YT,2010,Male,35-64,(5).(3),Alcoholic cardiomypathy,2.212563176,15.0454296,15.0454296,0,23827.14276,1,1,2.212563176,15.0454296,15.0454296,0,23827.14276
11:YT,2010,Male,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,19.38678614,62.78855156,62.78855156,0,130388.6309,0.201893,0.201893,3.914056415,12.67656904,12.67656904,0,26324.55185
11:YT,2010,Male,35-64,(5).(5),Haemorrhagic stroke,6.550220677,108.2607998,108.2607998,0,187956.7955,0.300419,0.300419,1.967810745,32.52360121,32.52360121,0,56465.79256
11:YT,2010,Male,35-64,(5).(6),Ischaemic stroke,9.193393072,68.91146182,60.16784807,8.743613749,86220.84025,0.06853,0.06853,0.630023227,4.722502478,4.123302628,0.59919985,5908.714182
11:YT,2010,Male,35-64,(5).(7),Oesophageal varices,0.36431724,1.457268958,1.457268958,0,3237.333374,0.649485,0.649485,0.236618582,0.946474329,0.946474329,0,2102.599466
11:YT,2010,Male,35-64,(6).(1),Alcoholic gastritis,5.752664258,20.79809386,20.79809386,0,29049.1102,1,1,5.752664258,20.79809386,20.79809386,0,29049.1102
11:YT,2010,Male,35-64,(6).(2),Liver cirrhosis,1.728634479,5.457268958,5.457268958,0,7128.099993,0.649485,0.649485,1.122722165,3.544414329,3.544414329,0,4629.594024
11:YT,2010,Male,35-64,(6).(3),Acute pancreatitis,5.829075833,32.05991708,32.05991708,0,42174.55646,0.515493,0.515493,3.004847788,16.52666283,16.52666283,0,21740.68863
11:YT,2010,Male,35-64,(6).(4),Chronic pancreatitis,0.728634479,19.3088137,19.3088137,0,23585.52459,0.659716,0.659716,0.480691824,12.73833334,12.73833334,0,15559.74794
11:YT,2010,Male,35-64,(6).(5),Alcohol-induced pancreatitis,8.522714799,48.69377616,48.69377616,0,70223.90295,1,1,8.522714799,48.69377616,48.69377616,0,70223.90295
11:YT,2010,Male,35-64,(7).(1),Motor vehicle collisions,11.01497927,65.95947573,65.95947573,0,139721.7889,0.162907232,0.162907232,1.794419783,10.74527561,10.74527561,0,22761.68988
11:YT,2010,Male,35-64,(8).(1),Falls,39.05242744,233.2097098,214.2097098,19,409755.1651,0.3048,0.3048,11.90317988,71.08231954,65.29111954,5.7912,124893.3743
11:YT,2010,Male,35-64,(8).(2),Drowning,0.36431724,8.01497927,8.01497927,0,8694.000736,0.3048,0.3048,0.111043895,2.442965681,2.442965681,0,2649.931424
